#Col 1: dimension K: 2
#Col 2: specified s: 1
#Col 3: min n: 50000
#Col 4: max n50000
#Col 5: pas n1
#Col 7: n of trees500

K,s,n,q0,cost
2,1,50000,0.74,748
2,1,50000,0.74,557
2,1,50000,0.74,773
2,1,50000,0.74,339
2,1,50000,0.74,899
2,1,50000,0.74,798
2,1,50000,0.74,942
2,1,50000,0.74,315
2,1,50000,0.74,616
2,1,50000,0.74,693
2,1,50000,0.74,980
2,1,50000,0.74,870
2,1,50000,0.74,910
2,1,50000,0.74,511
2,1,50000,0.74,781
2,1,50000,0.74,638
2,1,50000,0.74,522
2,1,50000,0.74,636
2,1,50000,0.74,644
2,1,50000,0.74,664
2,1,50000,0.74,778
2,1,50000,0.74,891
2,1,50000,0.74,958
2,1,50000,0.74,345
2,1,50000,0.74,1048
2,1,50000,0.74,433
2,1,50000,0.74,600
2,1,50000,0.74,655
2,1,50000,0.74,1007
2,1,50000,0.74,732
2,1,50000,0.74,553
2,1,50000,0.74,1361
2,1,50000,0.74,280
2,1,50000,0.74,1113
2,1,50000,0.74,1001
2,1,50000,0.74,1412
2,1,50000,0.74,224
2,1,50000,0.74,779
2,1,50000,0.74,755
2,1,50000,0.74,803
2,1,50000,0.74,291
2,1,50000,0.74,843
2,1,50000,0.74,335
2,1,50000,0.74,900
2,1,50000,0.74,1125
2,1,50000,0.74,1029
2,1,50000,0.74,1350
2,1,50000,0.74,1153
2,1,50000,0.74,370
2,1,50000,0.74,399
2,1,50000,0.74,656
2,1,50000,0.74,894
2,1,50000,0.74,788
2,1,50000,0.74,197
2,1,50000,0.74,552
2,1,50000,0.74,783
2,1,50000,0.74,523
2,1,50000,0.74,656
2,1,50000,0.74,304
2,1,50000,0.74,1213
2,1,50000,0.74,488
2,1,50000,0.74,878
2,1,50000,0.74,887
2,1,50000,0.74,730
2,1,50000,0.74,732
2,1,50000,0.74,193
2,1,50000,0.74,554
2,1,50000,0.74,389
2,1,50000,0.74,691
2,1,50000,0.74,997
2,1,50000,0.74,799
2,1,50000,0.74,748
2,1,50000,0.74,662
2,1,50000,0.74,778
2,1,50000,0.74,823
2,1,50000,0.74,287
2,1,50000,0.74,767
2,1,50000,0.74,593
2,1,50000,0.74,505
2,1,50000,0.74,845
2,1,50000,0.74,1126
2,1,50000,0.74,905
2,1,50000,0.74,463
2,1,50000,0.74,877
2,1,50000,0.74,426
2,1,50000,0.74,440
2,1,50000,0.74,365
2,1,50000,0.74,1516
2,1,50000,0.74,403
2,1,50000,0.74,732
2,1,50000,0.74,826
2,1,50000,0.74,613
2,1,50000,0.74,534
2,1,50000,0.74,1426
2,1,50000,0.74,766
2,1,50000,0.74,934
2,1,50000,0.74,921
2,1,50000,0.74,409
2,1,50000,0.74,422
2,1,50000,0.74,785
2,1,50000,0.74,1342
2,1,50000,0.74,950
2,1,50000,0.74,654
2,1,50000,0.74,618
2,1,50000,0.74,426
2,1,50000,0.74,678
2,1,50000,0.74,1292
2,1,50000,0.74,369
2,1,50000,0.74,954
2,1,50000,0.74,1302
2,1,50000,0.74,660
2,1,50000,0.74,278
2,1,50000,0.74,804
2,1,50000,0.74,395
2,1,50000,0.74,969
2,1,50000,0.74,520
2,1,50000,0.74,851
2,1,50000,0.74,840
2,1,50000,0.74,715
2,1,50000,0.74,536
2,1,50000,0.74,354
2,1,50000,0.74,693
2,1,50000,0.74,1175
2,1,50000,0.74,365
2,1,50000,0.74,987
2,1,50000,0.74,780
2,1,50000,0.74,722
2,1,50000,0.74,663
2,1,50000,0.74,664
2,1,50000,0.74,469
2,1,50000,0.74,775
2,1,50000,0.74,451
2,1,50000,0.74,519
2,1,50000,0.74,755
2,1,50000,0.74,561
2,1,50000,0.74,838
2,1,50000,0.74,466
2,1,50000,0.74,867
2,1,50000,0.74,716
2,1,50000,0.74,677
2,1,50000,0.74,571
2,1,50000,0.74,610
2,1,50000,0.74,401
2,1,50000,0.74,901
2,1,50000,0.74,756
2,1,50000,0.74,379
2,1,50000,0.74,940
2,1,50000,0.74,720
2,1,50000,0.74,446
2,1,50000,0.74,733
2,1,50000,0.74,626
2,1,50000,0.74,563
2,1,50000,0.74,1197
2,1,50000,0.74,342
2,1,50000,0.74,989
2,1,50000,0.74,833
2,1,50000,0.74,459
2,1,50000,0.74,988
2,1,50000,0.74,746
2,1,50000,0.74,755
2,1,50000,0.74,1028
2,1,50000,0.74,1033
2,1,50000,0.74,643
2,1,50000,0.74,927
2,1,50000,0.74,480
2,1,50000,0.74,720
2,1,50000,0.74,668
2,1,50000,0.74,571
2,1,50000,0.74,402
2,1,50000,0.74,1039
2,1,50000,0.74,309
2,1,50000,0.74,698
2,1,50000,0.74,431
2,1,50000,0.74,166
2,1,50000,0.74,547
2,1,50000,0.74,817
2,1,50000,0.74,1022
2,1,50000,0.74,579
2,1,50000,0.74,752
2,1,50000,0.74,802
2,1,50000,0.74,311
2,1,50000,0.74,434
2,1,50000,0.74,362
2,1,50000,0.74,695
2,1,50000,0.74,878
2,1,50000,0.74,584
2,1,50000,0.74,541
2,1,50000,0.74,549
2,1,50000,0.74,1019
2,1,50000,0.74,418
2,1,50000,0.74,491
2,1,50000,0.74,427
2,1,50000,0.74,1055
2,1,50000,0.74,364
2,1,50000,0.74,317
2,1,50000,0.74,645
2,1,50000,0.74,662
2,1,50000,0.74,1096
2,1,50000,0.74,746
2,1,50000,0.74,1005
2,1,50000,0.74,413
2,1,50000,0.74,870
2,1,50000,0.74,454
2,1,50000,0.74,676
2,1,50000,0.74,401
2,1,50000,0.74,296
2,1,50000,0.74,1031
2,1,50000,0.74,565
2,1,50000,0.74,541
2,1,50000,0.74,893
2,1,50000,0.74,686
2,1,50000,0.74,673
2,1,50000,0.74,931
2,1,50000,0.74,719
2,1,50000,0.74,745
2,1,50000,0.74,563
2,1,50000,0.74,761
2,1,50000,0.74,245
2,1,50000,0.74,1092
2,1,50000,0.74,1026
2,1,50000,0.74,1617
2,1,50000,0.74,619
2,1,50000,0.74,828
2,1,50000,0.74,865
2,1,50000,0.74,669
2,1,50000,0.74,686
2,1,50000,0.74,937
2,1,50000,0.74,923
2,1,50000,0.74,776
2,1,50000,0.74,659
2,1,50000,0.74,122
2,1,50000,0.74,510
2,1,50000,0.74,1053
2,1,50000,0.74,956
2,1,50000,0.74,712
2,1,50000,0.74,461
2,1,50000,0.74,1034
2,1,50000,0.74,316
2,1,50000,0.74,1111
2,1,50000,0.74,896
2,1,50000,0.74,411
2,1,50000,0.74,503
2,1,50000,0.74,635
2,1,50000,0.74,409
2,1,50000,0.74,608
2,1,50000,0.74,1057
2,1,50000,0.74,422
2,1,50000,0.74,497
2,1,50000,0.74,1264
2,1,50000,0.74,976
2,1,50000,0.74,555
2,1,50000,0.74,936
2,1,50000,0.74,584
2,1,50000,0.74,804
2,1,50000,0.74,1038
2,1,50000,0.74,675
2,1,50000,0.74,1329
2,1,50000,0.74,1000
2,1,50000,0.75,1160
2,1,50000,0.75,1017
2,1,50000,0.75,834
2,1,50000,0.75,486
2,1,50000,0.75,1278
2,1,50000,0.75,299
2,1,50000,0.75,855
2,1,50000,0.75,480
2,1,50000,0.75,494
2,1,50000,0.75,523
2,1,50000,0.75,552
2,1,50000,0.75,408
2,1,50000,0.75,638
2,1,50000,0.75,530
2,1,50000,0.75,660
2,1,50000,0.75,824
2,1,50000,0.75,750
2,1,50000,0.75,946
2,1,50000,0.75,982
2,1,50000,0.75,942
2,1,50000,0.75,1153
2,1,50000,0.75,1051
2,1,50000,0.75,1103
2,1,50000,0.75,675
2,1,50000,0.75,629
2,1,50000,0.75,1010
2,1,50000,0.75,284
2,1,50000,0.75,287
2,1,50000,0.75,894
2,1,50000,0.75,1181
2,1,50000,0.75,851
2,1,50000,0.75,1091
2,1,50000,0.75,367
2,1,50000,0.75,562
2,1,50000,0.75,547
2,1,50000,0.75,410
2,1,50000,0.75,247
2,1,50000,0.75,1082
2,1,50000,0.75,935
2,1,50000,0.75,637
2,1,50000,0.75,648
2,1,50000,0.75,499
2,1,50000,0.75,593
2,1,50000,0.75,456
2,1,50000,0.75,274
2,1,50000,0.75,552
2,1,50000,0.75,884
2,1,50000,0.75,420
2,1,50000,0.75,689
2,1,50000,0.75,1061
2,1,50000,0.75,792
2,1,50000,0.75,570
2,1,50000,0.75,514
2,1,50000,0.75,777
2,1,50000,0.75,378
2,1,50000,0.75,736
2,1,50000,0.75,913
2,1,50000,0.75,599
2,1,50000,0.75,830
2,1,50000,0.75,261
2,1,50000,0.75,826
2,1,50000,0.75,704
2,1,50000,0.75,680
2,1,50000,0.75,242
2,1,50000,0.75,748
2,1,50000,0.75,494
2,1,50000,0.75,811
2,1,50000,0.75,1506
2,1,50000,0.75,561
2,1,50000,0.75,661
2,1,50000,0.75,827
2,1,50000,0.75,748
2,1,50000,0.75,328
2,1,50000,0.75,607
2,1,50000,0.75,460
2,1,50000,0.75,879
2,1,50000,0.75,392
2,1,50000,0.75,514
2,1,50000,0.75,852
2,1,50000,0.75,332
2,1,50000,0.75,678
2,1,50000,0.75,992
2,1,50000,0.75,449
2,1,50000,0.75,946
2,1,50000,0.75,494
2,1,50000,0.75,690
2,1,50000,0.75,513
2,1,50000,0.75,822
2,1,50000,0.75,448
2,1,50000,0.75,992
2,1,50000,0.75,673
2,1,50000,0.75,809
2,1,50000,0.75,576
2,1,50000,0.75,542
2,1,50000,0.75,450
2,1,50000,0.75,661
2,1,50000,0.75,550
2,1,50000,0.75,244
2,1,50000,0.75,899
2,1,50000,0.75,623
2,1,50000,0.75,691
2,1,50000,0.75,703
2,1,50000,0.75,585
2,1,50000,0.75,268
2,1,50000,0.75,1123
2,1,50000,0.75,1424
2,1,50000,0.75,508
2,1,50000,0.75,928
2,1,50000,0.75,678
2,1,50000,0.75,1073
2,1,50000,0.75,1088
2,1,50000,0.75,886
2,1,50000,0.75,482
2,1,50000,0.75,988
2,1,50000,0.75,491
2,1,50000,0.75,424
2,1,50000,0.75,710
2,1,50000,0.75,837
2,1,50000,0.75,717
2,1,50000,0.75,1141
2,1,50000,0.75,911
2,1,50000,0.75,1624
2,1,50000,0.75,526
2,1,50000,0.75,564
2,1,50000,0.75,1052
2,1,50000,0.75,851
2,1,50000,0.75,823
2,1,50000,0.75,964
2,1,50000,0.75,660
2,1,50000,0.75,514
2,1,50000,0.75,724
2,1,50000,0.75,685
2,1,50000,0.75,1254
2,1,50000,0.75,1058
2,1,50000,0.75,435
2,1,50000,0.75,397
2,1,50000,0.75,697
2,1,50000,0.75,671
2,1,50000,0.75,814
2,1,50000,0.75,743
2,1,50000,0.75,442
2,1,50000,0.75,568
2,1,50000,0.75,1102
2,1,50000,0.75,429
2,1,50000,0.75,980
2,1,50000,0.75,969
2,1,50000,0.75,426
2,1,50000,0.75,665
2,1,50000,0.75,873
2,1,50000,0.75,307
2,1,50000,0.75,1253
2,1,50000,0.75,765
2,1,50000,0.75,506
2,1,50000,0.75,185
2,1,50000,0.75,651
2,1,50000,0.75,205
2,1,50000,0.75,982
2,1,50000,0.75,616
2,1,50000,0.75,657
2,1,50000,0.75,763
2,1,50000,0.75,724
2,1,50000,0.75,832
2,1,50000,0.75,1255
2,1,50000,0.75,541
2,1,50000,0.75,1226
2,1,50000,0.75,822
2,1,50000,0.75,642
2,1,50000,0.75,518
2,1,50000,0.75,783
2,1,50000,0.75,801
2,1,50000,0.75,1067
2,1,50000,0.75,866
2,1,50000,0.75,746
2,1,50000,0.75,611
2,1,50000,0.75,767
2,1,50000,0.75,1262
2,1,50000,0.75,1019
2,1,50000,0.75,403
2,1,50000,0.75,453
2,1,50000,0.75,934
2,1,50000,0.75,764
2,1,50000,0.75,482
2,1,50000,0.75,229
2,1,50000,0.75,301
2,1,50000,0.75,871
2,1,50000,0.75,1339
2,1,50000,0.75,461
2,1,50000,0.75,489
2,1,50000,0.75,1086
2,1,50000,0.75,351
2,1,50000,0.75,570
2,1,50000,0.75,461
2,1,50000,0.75,494
2,1,50000,0.75,184
2,1,50000,0.75,1178
2,1,50000,0.75,300
2,1,50000,0.75,759
2,1,50000,0.75,621
2,1,50000,0.75,857
2,1,50000,0.75,1089
2,1,50000,0.75,649
2,1,50000,0.75,1443
2,1,50000,0.75,531
2,1,50000,0.75,792
2,1,50000,0.75,453
2,1,50000,0.75,517
2,1,50000,0.75,1023
2,1,50000,0.75,563
2,1,50000,0.75,980
2,1,50000,0.75,1226
2,1,50000,0.75,697
2,1,50000,0.75,469
2,1,50000,0.75,1042
2,1,50000,0.75,322
2,1,50000,0.75,1388
2,1,50000,0.75,661
2,1,50000,0.75,894
2,1,50000,0.75,642
2,1,50000,0.75,873
2,1,50000,0.75,926
2,1,50000,0.75,834
2,1,50000,0.75,677
2,1,50000,0.75,692
2,1,50000,0.75,616
2,1,50000,0.75,1255
2,1,50000,0.75,488
2,1,50000,0.75,617
2,1,50000,0.75,787
2,1,50000,0.75,557
2,1,50000,0.75,997
2,1,50000,0.75,736
2,1,50000,0.75,1159
2,1,50000,0.75,812
2,1,50000,0.75,707
2,1,50000,0.75,766
2,1,50000,0.75,817
2,1,50000,0.75,405
2,1,50000,0.75,594
2,1,50000,0.75,511
2,1,50000,0.75,890
2,1,50000,0.75,499
2,1,50000,0.75,763
2,1,50000,0.75,760
2,1,50000,0.75,707
2,1,50000,0.75,467
2,1,50000,0.75,1197
2,1,50000,0.75,628
2,1,50000,0.75,926
2,1,50000,0.75,446
2,1,50000,0.75,924
2,1,50000,0.75,596
2,1,50000,0.75,768
2,1,50000,0.75,1045
2,1,50000,0.75,1477
2,1,50000,0.75,1132
2,1,50000,0.75,601
2,1,50000,0.75,620
2,1,50000,0.75,1043
2,1,50000,0.75,564
2,1,50000,0.75,928
2,1,50000,0.75,612
2,1,50000,0.75,1269
2,1,50000,0.75,739
2,1,50000,0.75,300
2,1,50000,0.75,409
2,1,50000,0.75,799
2,1,50000,0.75,681
2,1,50000,0.75,608
2,1,50000,0.75,698
2,1,50000,0.75,948
2,1,50000,0.75,331
2,1,50000,0.75,1109
2,1,50000,0.75,177
2,1,50000,0.75,932
2,1,50000,0.75,566
2,1,50000,0.75,1084
2,1,50000,0.75,773
2,1,50000,0.75,1185
2,1,50000,0.75,418
2,1,50000,0.75,461
2,1,50000,0.75,622
2,1,50000,0.75,613
2,1,50000,0.75,1223
2,1,50000,0.75,829
2,1,50000,0.75,704
2,1,50000,0.75,956
2,1,50000,0.75,590
2,1,50000,0.75,1018
2,1,50000,0.75,495
2,1,50000,0.75,1143
2,1,50000,0.75,717
2,1,50000,0.75,641
2,1,50000,0.75,654
2,1,50000,0.75,1052
2,1,50000,0.75,620
2,1,50000,0.75,764
2,1,50000,0.75,324
2,1,50000,0.75,1259
2,1,50000,0.75,697
2,1,50000,0.75,827
2,1,50000,0.75,1119
2,1,50000,0.75,1126
2,1,50000,0.75,440
2,1,50000,0.75,1002
2,1,50000,0.75,570
2,1,50000,0.75,410
2,1,50000,0.75,433
2,1,50000,0.75,720
2,1,50000,0.75,845
2,1,50000,0.75,783
2,1,50000,0.75,406
2,1,50000,0.75,1091
2,1,50000,0.75,530
2,1,50000,0.75,495
2,1,50000,0.75,486
2,1,50000,0.75,963
2,1,50000,0.75,435
2,1,50000,0.75,766
2,1,50000,0.75,881
2,1,50000,0.75,510
2,1,50000,0.75,625
2,1,50000,0.75,701
2,1,50000,0.75,371
2,1,50000,0.75,749
2,1,50000,0.75,624
2,1,50000,0.75,1316
2,1,50000,0.75,1202
2,1,50000,0.75,776
2,1,50000,0.75,292
2,1,50000,0.75,1179
2,1,50000,0.75,905
2,1,50000,0.75,661
2,1,50000,0.75,412
2,1,50000,0.75,457
2,1,50000,0.75,695
2,1,50000,0.75,496
2,1,50000,0.75,1009
2,1,50000,0.75,506
2,1,50000,0.75,1014
2,1,50000,0.75,528
2,1,50000,0.75,1312
2,1,50000,0.75,490
2,1,50000,0.75,842
2,1,50000,0.75,840
2,1,50000,0.75,1020
2,1,50000,0.75,1084
2,1,50000,0.75,994
2,1,50000,0.75,848
2,1,50000,0.75,953
2,1,50000,0.75,583
2,1,50000,0.75,656
2,1,50000,0.75,622
2,1,50000,0.75,703
2,1,50000,0.75,1048
2,1,50000,0.75,1160
2,1,50000,0.75,1152
2,1,50000,0.75,598
2,1,50000,0.75,384
2,1,50000,0.75,720
2,1,50000,0.75,748
2,1,50000,0.75,675
2,1,50000,0.75,874
2,1,50000,0.75,374
2,1,50000,0.75,282
2,1,50000,0.75,1284
2,1,50000,0.75,797
2,1,50000,0.75,864
2,1,50000,0.75,952
2,1,50000,0.75,651
2,1,50000,0.75,604
2,1,50000,0.75,479
2,1,50000,0.75,1162
2,1,50000,0.75,689
2,1,50000,0.75,575
2,1,50000,0.75,721
2,1,50000,0.75,416
2,1,50000,0.75,1091
2,1,50000,0.75,1031
2,1,50000,0.75,691
2,1,50000,0.75,433
2,1,50000,0.75,541
2,1,50000,0.75,902
2,1,50000,0.75,545
2,1,50000,0.75,683
2,1,50000,0.75,1083
2,1,50000,0.75,848
2,1,50000,0.75,695
2,1,50000,0.75,541
2,1,50000,0.75,953
2,1,50000,0.75,793
2,1,50000,0.75,750
2,1,50000,0.75,1064
2,1,50000,0.75,911
2,1,50000,0.75,651
2,1,50000,0.75,855
2,1,50000,0.75,821
2,1,50000,0.75,384
2,1,50000,0.75,1142
2,1,50000,0.75,1160
2,1,50000,0.75,834
2,1,50000,0.75,832
2,1,50000,0.75,502
2,1,50000,0.75,523
2,1,50000,0.75,1047
2,1,50000,0.75,548
2,1,50000,0.75,579
2,1,50000,0.75,996
2,1,50000,0.75,898
2,1,50000,0.75,433
2,1,50000,0.75,1081
2,1,50000,0.75,475
2,1,50000,0.75,568
2,1,50000,0.75,1013
2,1,50000,0.75,280
2,1,50000,0.75,431
2,1,50000,0.75,846
2,1,50000,0.75,433
2,1,50000,0.75,914
2,1,50000,0.75,937
2,1,50000,0.75,1222
2,1,50000,0.75,711
2,1,50000,0.75,707
2,1,50000,0.75,502
2,1,50000,0.75,1106
2,1,50000,0.75,575
2,1,50000,0.75,798
2,1,50000,0.75,868
2,1,50000,0.75,811
2,1,50000,0.75,559
2,1,50000,0.75,417
2,1,50000,0.75,769
2,1,50000,0.75,611
2,1,50000,0.75,562
2,1,50000,0.75,955
2,1,50000,0.75,802
2,1,50000,0.75,1003
2,1,50000,0.75,559
2,1,50000,0.75,534
2,1,50000,0.75,700
2,1,50000,0.75,425
2,1,50000,0.75,531
2,1,50000,0.75,1176
2,1,50000,0.75,377
2,1,50000,0.75,883
2,1,50000,0.75,813
2,1,50000,0.75,654
2,1,50000,0.75,1048
2,1,50000,0.75,980
2,1,50000,0.75,668
2,1,50000,0.75,570
2,1,50000,0.75,585
2,1,50000,0.75,344
2,1,50000,0.75,256
2,1,50000,0.75,1427
2,1,50000,0.75,765
2,1,50000,0.75,520
2,1,50000,0.75,374
2,1,50000,0.75,818
2,1,50000,0.75,751
2,1,50000,0.75,868
2,1,50000,0.75,776
2,1,50000,0.75,1280
2,1,50000,0.75,402
2,1,50000,0.75,496
2,1,50000,0.75,919
2,1,50000,0.75,667
2,1,50000,0.75,1168
2,1,50000,0.75,790
2,1,50000,0.75,916
2,1,50000,0.75,935
2,1,50000,0.75,597
2,1,50000,0.75,782
2,1,50000,0.75,619
2,1,50000,0.75,625
2,1,50000,0.75,1051
2,1,50000,0.75,508
2,1,50000,0.75,728
2,1,50000,0.75,257
2,1,50000,0.75,995
2,1,50000,0.75,928
2,1,50000,0.75,634
2,1,50000,0.75,1053
2,1,50000,0.75,396
2,1,50000,0.75,628
2,1,50000,0.75,647
2,1,50000,0.75,638
2,1,50000,0.75,1159
2,1,50000,0.75,493
2,1,50000,0.75,972
2,1,50000,0.75,395
2,1,50000,0.75,394
2,1,50000,0.75,976
2,1,50000,0.75,715
2,1,50000,0.75,975
2,1,50000,0.75,769
2,1,50000,0.75,1032
2,1,50000,0.75,359
2,1,50000,0.75,423
2,1,50000,0.75,625
2,1,50000,0.75,1026
2,1,50000,0.76,429
2,1,50000,0.76,747
2,1,50000,0.76,705
2,1,50000,0.76,1667
2,1,50000,0.76,819
2,1,50000,0.76,451
2,1,50000,0.76,471
2,1,50000,0.76,733
2,1,50000,0.76,704
2,1,50000,0.76,893
2,1,50000,0.76,809
2,1,50000,0.76,604
2,1,50000,0.76,647
2,1,50000,0.76,1010
2,1,50000,0.76,863
2,1,50000,0.76,964
2,1,50000,0.76,710
2,1,50000,0.76,719
2,1,50000,0.76,728
2,1,50000,0.76,972
2,1,50000,0.76,429
2,1,50000,0.76,775
2,1,50000,0.76,747
2,1,50000,0.76,511
2,1,50000,0.76,458
2,1,50000,0.76,950
2,1,50000,0.76,1026
2,1,50000,0.76,307
2,1,50000,0.76,418
2,1,50000,0.76,676
2,1,50000,0.76,567
2,1,50000,0.76,1043
2,1,50000,0.76,1123
2,1,50000,0.76,1163
2,1,50000,0.76,353
2,1,50000,0.76,776
2,1,50000,0.76,590
2,1,50000,0.76,801
2,1,50000,0.76,791
2,1,50000,0.76,909
2,1,50000,0.76,178
2,1,50000,0.76,473
2,1,50000,0.76,780
2,1,50000,0.76,904
2,1,50000,0.76,366
2,1,50000,0.76,383
2,1,50000,0.76,740
2,1,50000,0.76,540
2,1,50000,0.76,441
2,1,50000,0.76,329
2,1,50000,0.76,1064
2,1,50000,0.76,1009
2,1,50000,0.76,1011
2,1,50000,0.76,454
2,1,50000,0.76,730
2,1,50000,0.76,467
2,1,50000,0.76,809
2,1,50000,0.76,859
2,1,50000,0.76,1055
2,1,50000,0.76,570
2,1,50000,0.76,706
2,1,50000,0.76,908
2,1,50000,0.76,405
2,1,50000,0.76,1146
2,1,50000,0.76,587
2,1,50000,0.76,265
2,1,50000,0.76,837
2,1,50000,0.76,865
2,1,50000,0.76,937
2,1,50000,0.76,186
2,1,50000,0.76,122
2,1,50000,0.76,692
2,1,50000,0.76,367
2,1,50000,0.76,877
2,1,50000,0.76,770
2,1,50000,0.76,708
2,1,50000,0.76,1047
2,1,50000,0.76,730
2,1,50000,0.76,699
2,1,50000,0.76,1038
2,1,50000,0.76,717
2,1,50000,0.76,1218
2,1,50000,0.76,1145
2,1,50000,0.76,863
2,1,50000,0.76,833
2,1,50000,0.76,911
2,1,50000,0.76,244
2,1,50000,0.76,780
2,1,50000,0.76,1010
2,1,50000,0.76,885
2,1,50000,0.76,553
2,1,50000,0.76,423
2,1,50000,0.76,1057
2,1,50000,0.76,1185
2,1,50000,0.76,1113
2,1,50000,0.76,778
2,1,50000,0.76,567
2,1,50000,0.76,225
2,1,50000,0.76,318
2,1,50000,0.76,315
2,1,50000,0.76,552
2,1,50000,0.76,747
2,1,50000,0.76,896
2,1,50000,0.76,901
2,1,50000,0.76,554
2,1,50000,0.76,529
2,1,50000,0.76,622
2,1,50000,0.76,1137
2,1,50000,0.76,892
2,1,50000,0.76,590
2,1,50000,0.76,312
2,1,50000,0.76,554
2,1,50000,0.76,795
2,1,50000,0.76,838
2,1,50000,0.76,779
2,1,50000,0.76,470
2,1,50000,0.76,679
2,1,50000,0.76,436
2,1,50000,0.76,788
2,1,50000,0.76,630
2,1,50000,0.76,454
2,1,50000,0.76,700
2,1,50000,0.76,542
2,1,50000,0.76,968
2,1,50000,0.76,1043
2,1,50000,0.76,681
2,1,50000,0.76,955
2,1,50000,0.76,344
2,1,50000,0.76,749
2,1,50000,0.76,809
2,1,50000,0.76,736
2,1,50000,0.76,581
2,1,50000,0.76,512
2,1,50000,0.76,511
2,1,50000,0.76,785
2,1,50000,0.76,1143
2,1,50000,0.76,1181
2,1,50000,0.76,673
2,1,50000,0.76,329
2,1,50000,0.76,714
2,1,50000,0.76,481
2,1,50000,0.76,1039
2,1,50000,0.76,434
2,1,50000,0.76,558
2,1,50000,0.76,367
2,1,50000,0.76,531
2,1,50000,0.76,737
2,1,50000,0.76,1325
2,1,50000,0.76,1235
2,1,50000,0.76,737
2,1,50000,0.76,822
2,1,50000,0.76,987
2,1,50000,0.76,329
2,1,50000,0.76,1004
2,1,50000,0.76,734
2,1,50000,0.76,188
2,1,50000,0.76,1033
2,1,50000,0.76,959
2,1,50000,0.76,497
2,1,50000,0.76,819
2,1,50000,0.76,693
2,1,50000,0.76,320
2,1,50000,0.76,1165
2,1,50000,0.76,967
2,1,50000,0.76,502
2,1,50000,0.76,470
2,1,50000,0.76,925
2,1,50000,0.76,259
2,1,50000,0.76,379
2,1,50000,0.76,280
2,1,50000,0.76,1206
2,1,50000,0.76,888
2,1,50000,0.76,743
2,1,50000,0.76,535
2,1,50000,0.76,1348
2,1,50000,0.76,514
2,1,50000,0.76,1295
2,1,50000,0.76,559
2,1,50000,0.76,616
2,1,50000,0.76,743
2,1,50000,0.76,841
2,1,50000,0.76,1205
2,1,50000,0.76,470
2,1,50000,0.76,180
2,1,50000,0.76,366
2,1,50000,0.76,786
2,1,50000,0.76,468
2,1,50000,0.76,685
2,1,50000,0.76,620
2,1,50000,0.76,957
2,1,50000,0.76,638
2,1,50000,0.76,823
2,1,50000,0.76,362
2,1,50000,0.76,792
2,1,50000,0.76,721
2,1,50000,0.76,182
2,1,50000,0.76,542
2,1,50000,0.76,427
2,1,50000,0.76,946
2,1,50000,0.76,621
2,1,50000,0.76,486
2,1,50000,0.76,615
2,1,50000,0.76,569
2,1,50000,0.76,462
2,1,50000,0.76,666
2,1,50000,0.76,1071
2,1,50000,0.76,761
2,1,50000,0.76,671
2,1,50000,0.76,776
2,1,50000,0.76,632
2,1,50000,0.76,953
2,1,50000,0.76,354
2,1,50000,0.76,533
2,1,50000,0.76,982
2,1,50000,0.76,581
2,1,50000,0.76,1054
2,1,50000,0.76,354
2,1,50000,0.76,606
2,1,50000,0.76,683
2,1,50000,0.76,376
2,1,50000,0.76,504
2,1,50000,0.76,409
2,1,50000,0.76,385
2,1,50000,0.76,541
2,1,50000,0.76,822
2,1,50000,0.76,631
2,1,50000,0.76,838
2,1,50000,0.76,783
2,1,50000,0.76,1143
2,1,50000,0.76,286
2,1,50000,0.76,260
2,1,50000,0.76,765
2,1,50000,0.76,1001
2,1,50000,0.76,635
2,1,50000,0.76,356
2,1,50000,0.76,550
2,1,50000,0.76,1188
2,1,50000,0.76,974
2,1,50000,0.76,890
2,1,50000,0.76,450
2,1,50000,0.76,1189
2,1,50000,0.76,738
2,1,50000,0.76,714
2,1,50000,0.76,421
2,1,50000,0.76,274
2,1,50000,0.76,1086
2,1,50000,0.76,882
2,1,50000,0.76,1059
2,1,50000,0.76,536
2,1,50000,0.76,881
2,1,50000,0.76,1173
2,1,50000,0.76,686
2,1,50000,0.76,539
2,1,50000,0.76,293
2,1,50000,0.76,1282
2,1,50000,0.76,953
2,1,50000,0.76,1048
2,1,50000,0.76,543
2,1,50000,0.76,632
2,1,50000,0.76,402
2,1,50000,0.76,707
2,1,50000,0.76,836
2,1,50000,0.76,537
2,1,50000,0.76,311
2,1,50000,0.76,791
2,1,50000,0.76,829
2,1,50000,0.76,1051
2,1,50000,0.76,1090
2,1,50000,0.76,353
2,1,50000,0.76,493
2,1,50000,0.76,631
2,1,50000,0.76,574
2,1,50000,0.76,987
2,1,50000,0.76,895
2,1,50000,0.76,580
2,1,50000,0.76,696
2,1,50000,0.76,1023
2,1,50000,0.76,698
2,1,50000,0.76,831
2,1,50000,0.76,554
2,1,50000,0.76,578
2,1,50000,0.76,350
2,1,50000,0.76,826
2,1,50000,0.76,740
2,1,50000,0.76,695
2,1,50000,0.76,548
2,1,50000,0.76,159
2,1,50000,0.76,972
2,1,50000,0.76,1229
2,1,50000,0.76,807
2,1,50000,0.76,700
2,1,50000,0.76,1186
2,1,50000,0.76,1114
2,1,50000,0.76,428
2,1,50000,0.76,1261
2,1,50000,0.76,625
2,1,50000,0.76,787
2,1,50000,0.76,674
